datetime,C0Z100 Max Wind Speed (m/s),C0Z100 Max Wind Direction (°),C0Z100 Precipitation (mm),C0Z100 Solar Radiation (MJ/m²)
2024-01-01 01:00:00,3.7,48.0,0.0,0.0
2024-01-01 01:10:00,3.8833333333333333,48.833333333333336,0.0,0.0
2024-01-01 01:20:00,4.066666666666666,49.666666666666664,0.0,0.0
2024-01-01 01:30:00,4.25,50.5,0.0,0.0
2024-01-01 01:40:00,4.433333333333334,51.333333333333336,0.0,0.0
2024-01-01 01:50:00,4.616666666666666,52.166666666666664,0.0,0.0
2024-01-01 02:00:00,4.8,53.0,0.0,0.0
2024-01-01 02:10:00,4.8,45.666666666666664,0.0,0.0
2024-01-01 02:20:00,4.8,38.33333333333333,0.0,0.0
2024-01-01 02:30:00,4.8,31.0,0.0,0.0
2024-01-01 02:40:00,4.8,23.666666666666664,0.0,0.0
2024-01-01 02:50:00,4.8,16.333333333333336,0.0,0.0
2024-01-01 03:00:00,4.8,9.0,0.0,0.0
2024-01-01 03:10:00,4.6499999999999995,10.5,0.0,0.0
2024-01-01 03:20:00,4.5,12.0,0.0,0.0
2024-01-01 03:30:00,4.35,13.5,0.0,0.0
2024-01-01 03:40:00,4.2,15.0,0.0,0.0
2024-01-01 03:50:00,4.05,16.5,0.0,0.0
2024-01-01 04:00:00,3.9,18.0,0.0,0.0
2024-01-01 04:10:00,3.8,25.333333333333336,0.0,0.0
2024-01-01 04:20:00,3.6999999999999997,32.66666666666667,0.0,0.0
2024-01-01 04:30:00,3.5999999999999996,40.0,0.0,0.0
2024-01-01 04:40:00,3.5,47.333333333333336,0.0,0.0
2024-01-01 04:50:00,3.4,54.666666666666664,0.0,0.0
2024-01-01 05:00:00,3.3,62.0,0.0,0.0
2024-01-01 05:10:00,3.283333333333333,53.66666666666667,0.0,0.0
2024-01-01 05:20:00,3.2666666666666666,45.333333333333336,0.0,0.0
2024-01-01 05:30:00,3.25,37.0,0.0,0.0
2024-01-01 05:40:00,3.2333333333333334,28.66666666666667,0.0,0.0
2024-01-01 05:50:00,3.216666666666667,20.333333333333336,0.0,0.0
2024-01-01 06:00:00,3.2,12.0,0.0,0.0
2024-01-01 06:10:00,2.9333333333333336,67.0,0.0,0.0
2024-01-01 06:20:00,2.666666666666667,121.99999999999999,0.0,0.0
2024-01-01 06:30:00,2.4000000000000004,177.0,0.0,0.0
2024-01-01 06:40:00,2.1333333333333333,231.99999999999997,0.0,0.0
2024-01-01 06:50:00,1.8666666666666667,287.0,0.0,0.0
2024-01-01 07:00:00,1.6,342.0,0.0,0.0
2024-01-01 07:10:00,1.7000000000000002,325.6666666666667,0.0,0.0
2024-01-01 07:20:00,1.8,309.3333333333333,0.0,0.0
2024-01-01 07:30:00,1.9000000000000001,293.0,0.0,0.0
2024-01-01 07:40:00,2.0,276.6666666666667,0.0,0.0
2024-01-01 07:50:00,2.1,260.33333333333337,0.0,0.0
2024-01-01 08:00:00,2.2,244.0,0.0,0.0
2024-01-01 08:10:00,2.2833333333333337,252.33333333333334,0.0,0.01666666666666667
2024-01-01 08:20:00,2.3666666666666667,260.6666666666667,0.0,0.03333333333333334
2024-01-01 08:30:00,2.45,269.0,0.0,0.05
2024-01-01 08:40:00,2.5333333333333337,277.3333333333333,0.0,0.06666666666666668
2024-01-01 08:50:00,2.6166666666666667,285.6666666666667,0.0,0.08333333333333334
2024-01-01 09:00:00,2.7,294.0,0.0,0.1
2024-01-01 09:10:00,2.5500000000000003,264.3333333333333,0.0,0.11666666666666667
2024-01-01 09:20:00,2.4000000000000004,234.66666666666666,0.0,0.13333333333333336
2024-01-01 09:30:00,2.25,205.0,0.0,0.15000000000000002
2024-01-01 09:40:00,2.1,175.33333333333331,0.0,0.16666666666666669
2024-01-01 09:50:00,1.9500000000000002,145.66666666666666,0.0,0.18333333333333335
2024-01-01 10:00:00,1.8,116.0,0.0,0.2
2024-01-01 10:10:00,2.1833333333333336,103.83333333333333,0.0,0.2
2024-01-01 10:20:00,2.5666666666666664,91.66666666666667,0.0,0.2
2024-01-01 10:30:00,2.95,79.5,0.0,0.2
2024-01-01 10:40:00,3.333333333333333,67.33333333333334,0.0,0.2
2024-01-01 10:50:00,3.716666666666667,55.16666666666667,0.0,0.2
2024-01-01 11:00:00,4.1,43.0,0.0,0.2
2024-01-01 11:10:00,3.8999999999999995,44.666666666666664,0.0,0.2
2024-01-01 11:20:00,3.6999999999999997,46.333333333333336,0.0,0.2
2024-01-01 11:30:00,3.5,48.0,0.0,0.2
2024-01-01 11:40:00,3.3,49.666666666666664,0.0,0.2
2024-01-01 11:50:00,3.0999999999999996,51.333333333333336,0.0,0.2
2024-01-01 12:00:00,2.9,53.0,0.0,0.2
2024-01-01 12:10:00,3.0666666666666664,57.833333333333336,0.0,0.23333333333333334
2024-01-01 12:20:00,3.2333333333333334,62.666666666666664,0.0,0.2666666666666667
2024-01-01 12:30:00,3.4,67.5,0.0,0.30000000000000004
2024-01-01 12:40:00,3.5666666666666664,72.33333333333333,0.0,0.33333333333333337
2024-01-01 12:50:00,3.7333333333333334,77.16666666666667,0.0,0.3666666666666667
2024-01-01 13:00:00,3.9,82.0,0.0,0.4
2024-01-01 13:10:00,4.033333333333333,122.33333333333333,0.0,0.35000000000000003
2024-01-01 13:20:00,4.166666666666667,162.66666666666666,0.0,0.3
2024-01-01 13:30:00,4.3,203.0,0.0,0.25
2024-01-01 13:40:00,4.433333333333334,243.33333333333331,0.0,0.19999999999999998
2024-01-01 13:50:00,4.566666666666666,283.66666666666663,0.0,0.14999999999999997
2024-01-01 14:00:00,4.7,324.0,0.0,0.1
2024-01-01 14:10:00,4.333333333333334,320.1666666666667,0.0,0.1
2024-01-01 14:20:00,3.966666666666667,316.3333333333333,0.0,0.1
2024-01-01 14:30:00,3.6,312.5,0.0,0.1
2024-01-01 14:40:00,3.2333333333333334,308.6666666666667,0.0,0.1
2024-01-01 14:50:00,2.8666666666666667,304.8333333333333,0.0,0.1
2024-01-01 15:00:00,2.5,301.0,0.0,0.1
2024-01-01 15:10:00,2.6166666666666667,301.1666666666667,0.0,0.08333333333333334
2024-01-01 15:20:00,2.7333333333333334,301.3333333333333,0.0,0.06666666666666667
2024-01-01 15:30:00,2.85,301.5,0.0,0.05
2024-01-01 15:40:00,2.966666666666667,301.6666666666667,0.0,0.033333333333333326
2024-01-01 15:50:00,3.0833333333333335,301.8333333333333,0.0,0.016666666666666663
2024-01-01 16:00:00,3.2,302.0,0.0,0.0
2024-01-01 16:10:00,3.0500000000000003,301.0,0.0,0.0
2024-01-01 16:20:00,2.9,300.0,0.0,0.0
2024-01-01 16:30:00,2.75,299.0,0.0,0.0
2024-01-01 16:40:00,2.6,298.0,0.0,0.0
2024-01-01 16:50:00,2.4499999999999997,297.0,0.0,0.0
2024-01-01 17:00:00,2.3,296.0,0.0,0.0
2024-01-01 17:10:00,2.2166666666666663,295.0,0.0,0.0
2024-01-01 17:20:00,2.1333333333333333,294.0,0.0,0.0
2024-01-01 17:30:00,2.05,293.0,0.0,0.0
2024-01-01 17:40:00,1.9666666666666668,292.0,0.0,0.0
2024-01-01 17:50:00,1.8833333333333333,291.0,0.0,0.0
2024-01-01 18:00:00,1.8,290.0,0.0,0.0
2024-01-01 18:10:00,1.6666666666666667,275.1666666666667,0.0,0.0
2024-01-01 18:20:00,1.5333333333333332,260.3333333333333,0.0,0.0
2024-01-01 18:30:00,1.4,245.5,0.0,0.0
2024-01-01 18:40:00,1.2666666666666666,230.66666666666666,0.0,0.0
2024-01-01 18:50:00,1.1333333333333333,215.83333333333331,0.0,0.0
2024-01-01 19:00:00,1.0,201.0,0.0,0.0
2024-01-01 19:10:00,0.9333333333333333,199.33333333333334,0.0,0.0
2024-01-01 19:20:00,0.8666666666666667,197.66666666666666,0.0,0.0
2024-01-01 19:30:00,0.8,196.0,0.0,0.0
2024-01-01 19:40:00,0.7333333333333333,194.33333333333334,0.0,0.0
2024-01-01 19:50:00,0.6666666666666666,192.66666666666666,0.0,0.0
2024-01-01 20:00:00,0.6,191.0,0.0,0.0
2024-01-01 20:10:00,0.65,194.83333333333334,0.0,0.0
2024-01-01 20:20:00,0.7,198.66666666666666,0.0,0.0
2024-01-01 20:30:00,0.75,202.5,0.0,0.0
2024-01-01 20:40:00,0.8,206.33333333333334,0.0,0.0
2024-01-01 20:50:00,0.8500000000000001,210.16666666666666,0.0,0.0
2024-01-01 21:00:00,0.9,214.0,0.0,0.0
2024-01-01 21:10:00,0.8833333333333333,195.83333333333334,0.0,0.0
2024-01-01 21:20:00,0.8666666666666667,177.66666666666666,0.0,0.0
2024-01-01 21:30:00,0.8500000000000001,159.5,0.0,0.0
2024-01-01 21:40:00,0.8333333333333334,141.33333333333331,0.0,0.0
2024-01-01 21:50:00,0.8166666666666667,123.16666666666666,0.0,0.0
2024-01-01 22:00:00,0.8,105.0,0.0,0.0
2024-01-01 22:10:00,0.8666666666666667,123.83333333333333,0.0,0.0
2024-01-01 22:20:00,0.9333333333333333,142.66666666666666,0.0,0.0
2024-01-01 22:30:00,1.0,161.5,0.0,0.0
2024-01-01 22:40:00,1.0666666666666667,180.33333333333331,0.0,0.0
2024-01-01 22:50:00,1.1333333333333333,199.16666666666666,0.0,0.0
2024-01-01 23:00:00,1.2,218.0,0.0,0.0
2024-01-01 23:10:00,1.1166666666666667,217.83333333333334,0.0,0.0
2024-01-01 23:20:00,1.0333333333333332,217.66666666666666,0.0,0.0
2024-01-01 23:30:00,0.95,217.5,0.0,0.0
2024-01-01 23:40:00,0.8666666666666666,217.33333333333334,0.0,0.0
2024-01-01 23:50:00,0.7833333333333332,217.16666666666666,0.0,0.0
2024-01-02 00:00:00,0.7,217.0,0.0,0.0
2024-01-02 00:10:00,0.6499999999999999,217.0,0.0,0.0
2024-01-02 00:20:00,0.6,217.0,0.0,0.0
2024-01-02 00:30:00,0.55,217.0,0.0,0.0
2024-01-02 00:40:00,0.5,217.0,0.0,0.0
2024-01-02 00:50:00,0.45,217.0,0.0,0.0
2024-01-02 01:00:00,0.4,217.0,0.0,0.0
2024-01-02 01:10:00,0.4833333333333334,217.16666666666666,0.0,0.0
2024-01-02 01:20:00,0.5666666666666667,217.33333333333334,0.0,0.0
2024-01-02 01:30:00,0.65,217.5,0.0,0.0
2024-01-02 01:40:00,0.7333333333333334,217.66666666666666,0.0,0.0
2024-01-02 01:50:00,0.8166666666666667,217.83333333333334,0.0,0.0
2024-01-02 02:00:00,0.9,218.0,0.0,0.0
2024-01-02 02:10:00,0.85,217.83333333333334,0.0,0.0
2024-01-02 02:20:00,0.8,217.66666666666666,0.0,0.0
2024-01-02 02:30:00,0.75,217.5,0.0,0.0
2024-01-02 02:40:00,0.7,217.33333333333334,0.0,0.0
2024-01-02 02:50:00,0.6499999999999999,217.16666666666666,0.0,0.0
2024-01-02 03:00:00,0.6,217.0,0.0,0.0
2024-01-02 03:10:00,0.65,217.0,0.0,0.0
2024-01-02 03:20:00,0.7,217.0,0.0,0.0
2024-01-02 03:30:00,0.75,217.0,0.0,0.0
2024-01-02 03:40:00,0.8,217.0,0.0,0.0
2024-01-02 03:50:00,0.8500000000000001,217.0,0.0,0.0
2024-01-02 04:00:00,0.9,217.0,0.0,0.0
2024-01-02 04:10:00,0.8,217.16666666666666,0.0,0.0
2024-01-02 04:20:00,0.7,217.33333333333334,0.0,0.0
2024-01-02 04:30:00,0.6,217.5,0.0,0.0
2024-01-02 04:40:00,0.49999999999999994,217.66666666666666,0.0,0.0
2024-01-02 04:50:00,0.3999999999999999,217.83333333333334,0.0,0.0
2024-01-02 05:00:00,0.3,218.0,0.0,0.0
2024-01-02 05:10:00,0.36666666666666664,218.0,0.0,0.0
2024-01-02 05:20:00,0.4333333333333333,218.0,0.0,0.0
2024-01-02 05:30:00,0.5,218.0,0.0,0.0
2024-01-02 05:40:00,0.5666666666666667,218.0,0.0,0.0
2024-01-02 05:50:00,0.6333333333333333,218.0,0.0,0.0
2024-01-02 06:00:00,0.7,218.0,0.0,0.0
2024-01-02 06:10:00,0.6333333333333333,218.0,0.0,0.0
2024-01-02 06:20:00,0.5666666666666667,218.0,0.0,0.0
2024-01-02 06:30:00,0.5,218.0,0.0,0.0
2024-01-02 06:40:00,0.43333333333333335,218.0,0.0,0.0
2024-01-02 06:50:00,0.36666666666666664,218.0,0.0,0.0
2024-01-02 07:00:00,0.3,218.0,0.0,0.0
2024-01-02 07:10:00,0.4666666666666667,218.16666666666666,0.0,0.01666666666666667
2024-01-02 07:20:00,0.6333333333333333,218.33333333333334,0.0,0.03333333333333334
2024-01-02 07:30:00,0.8,218.5,0.0,0.05
2024-01-02 07:40:00,0.9666666666666668,218.66666666666666,0.0,0.06666666666666668
2024-01-02 07:50:00,1.1333333333333333,218.83333333333334,0.0,0.08333333333333334
2024-01-02 08:00:00,1.3,219.0,0.0,0.1
2024-01-02 08:10:00,1.5166666666666666,218.66666666666666,0.0,0.25
2024-01-02 08:20:00,1.7333333333333334,218.33333333333334,0.0,0.4
2024-01-02 08:30:00,1.9500000000000002,218.0,0.0,0.55
2024-01-02 08:40:00,2.166666666666667,217.66666666666666,0.0,0.7
2024-01-02 08:50:00,2.3833333333333337,217.33333333333334,0.0,0.85
2024-01-02 09:00:00,2.6,217.0,0.0,1.0
2024-01-02 09:10:00,2.5833333333333335,224.33333333333334,0.0,1.1166666666666667
2024-01-02 09:20:00,2.566666666666667,231.66666666666666,0.0,1.2333333333333334
2024-01-02 09:30:00,2.55,239.0,0.0,1.35
2024-01-02 09:40:00,2.533333333333333,246.33333333333334,0.0,1.4666666666666666
2024-01-02 09:50:00,2.5166666666666666,253.66666666666666,0.0,1.5833333333333333
2024-01-02 10:00:00,2.5,261.0,0.0,1.7
2024-01-02 10:10:00,2.35,258.6666666666667,0.0,1.7833333333333332
2024-01-02 10:20:00,2.2,256.3333333333333,0.0,1.8666666666666667
2024-01-02 10:30:00,2.05,254.0,0.0,1.9500000000000002
2024-01-02 10:40:00,1.9,251.66666666666666,0.0,2.033333333333333
2024-01-02 10:50:00,1.75,249.33333333333334,0.0,2.1166666666666667
2024-01-02 11:00:00,1.6,247.0,0.0,2.2
2024-01-02 11:10:00,1.8,259.0,0.0,2.25
2024-01-02 11:20:00,2.0,271.0,0.0,2.3000000000000003
2024-01-02 11:30:00,2.2,283.0,0.0,2.35
2024-01-02 11:40:00,2.4,295.0,0.0,2.4
2024-01-02 11:50:00,2.5999999999999996,307.0,0.0,2.45
2024-01-02 12:00:00,2.8,319.0,0.0,2.5
2024-01-02 12:10:00,2.933333333333333,283.1666666666667,0.0,2.5
2024-01-02 12:20:00,3.0666666666666664,247.33333333333334,0.0,2.5
2024-01-02 12:30:00,3.2,211.5,0.0,2.5
2024-01-02 12:40:00,3.3333333333333335,175.66666666666669,0.0,2.5
2024-01-02 12:50:00,3.466666666666667,139.83333333333334,0.0,2.5
2024-01-02 13:00:00,3.6,104.0,0.0,2.5
2024-01-02 13:10:00,3.55,96.5,0.0,2.3166666666666664
2024-01-02 13:20:00,3.5,89.0,0.0,2.1333333333333333
2024-01-02 13:30:00,3.45,81.5,0.0,1.95
2024-01-02 13:40:00,3.4,74.0,0.0,1.7666666666666666
2024-01-02 13:50:00,3.3499999999999996,66.5,0.0,1.5833333333333333
2024-01-02 14:00:00,3.3,59.0,0.0,1.4
2024-01-02 14:10:00,3.1333333333333333,65.16666666666667,0.0,1.25
2024-01-02 14:20:00,2.9666666666666663,71.33333333333333,0.0,1.0999999999999999
2024-01-02 14:30:00,2.8,77.5,0.0,0.95
2024-01-02 14:40:00,2.633333333333333,83.66666666666666,0.0,0.7999999999999999
2024-01-02 14:50:00,2.4666666666666663,89.83333333333333,0.0,0.6499999999999999
2024-01-02 15:00:00,2.3,96.0,0.0,0.5
2024-01-02 15:10:00,2.1166666666666667,83.16666666666667,0.0,0.45
2024-01-02 15:20:00,1.9333333333333331,70.33333333333334,0.0,0.4
2024-01-02 15:30:00,1.75,57.5,0.0,0.35
2024-01-02 15:40:00,1.5666666666666667,44.66666666666667,0.0,0.3
2024-01-02 15:50:00,1.3833333333333333,31.83333333333333,0.0,0.25
2024-01-02 16:00:00,1.2,19.0,0.0,0.2
2024-01-02 16:10:00,1.0,15.833333333333334,0.0,0.18333333333333335
2024-01-02 16:20:00,0.7999999999999999,12.666666666666668,0.0,0.16666666666666669
2024-01-02 16:30:00,0.6,9.5,0.0,0.15000000000000002
2024-01-02 16:40:00,0.3999999999999999,6.333333333333334,0.0,0.13333333333333333
2024-01-02 16:50:00,0.19999999999999996,3.166666666666668,0.0,0.11666666666666667
2024-01-02 17:00:00,0.0,0.0,0.0,0.1
2024-01-02 17:10:00,0.0,0.0,0.0,0.08333333333333334
2024-01-02 17:20:00,0.0,0.0,0.0,0.06666666666666667
2024-01-02 17:30:00,0.0,0.0,0.0,0.05
2024-01-02 17:40:00,0.0,0.0,0.0,0.033333333333333326
2024-01-02 17:50:00,0.0,0.0,0.0,0.016666666666666663
2024-01-02 18:00:00,0.0,0.0,0.0,0.0
2024-01-02 18:10:00,0.0,0.0,0.0,0.0
2024-01-02 18:20:00,0.0,0.0,0.0,0.0
2024-01-02 18:30:00,0.0,0.0,0.0,0.0
2024-01-02 18:40:00,0.0,0.0,0.0,0.0
2024-01-02 18:50:00,0.0,0.0,0.0,0.0
2024-01-02 19:00:00,0.0,0.0,0.0,0.0
2024-01-02 19:10:00,0.0,0.0,0.0,0.0
2024-01-02 19:20:00,0.0,0.0,0.0,0.0
2024-01-02 19:30:00,0.0,0.0,0.0,0.0
2024-01-02 19:40:00,0.0,0.0,0.0,0.0
2024-01-02 19:50:00,0.0,0.0,0.0,0.0
2024-01-02 20:00:00,0.0,0.0,0.0,0.0
2024-01-02 20:10:00,0.01666666666666667,0.0,0.0,0.0
2024-01-02 20:20:00,0.03333333333333334,0.0,0.0,0.0
2024-01-02 20:30:00,0.05,0.0,0.0,0.0
2024-01-02 20:40:00,0.06666666666666668,0.0,0.0,0.0
2024-01-02 20:50:00,0.08333333333333334,0.0,0.0,0.0
2024-01-02 21:00:00,0.1,0.0,0.0,0.0
2024-01-02 21:10:00,0.18333333333333335,33.0,0.0,0.0
2024-01-02 21:20:00,0.2666666666666667,66.0,0.0,0.0
2024-01-02 21:30:00,0.35,99.0,0.0,0.0
2024-01-02 21:40:00,0.43333333333333335,132.0,0.0,0.0
2024-01-02 21:50:00,0.5166666666666667,165.0,0.0,0.0
2024-01-02 22:00:00,0.6,198.0,0.0,0.0
2024-01-02 22:10:00,0.6833333333333333,200.33333333333334,0.0,0.0
2024-01-02 22:20:00,0.7666666666666667,202.66666666666666,0.0,0.0
2024-01-02 22:30:00,0.8500000000000001,205.0,0.0,0.0
2024-01-02 22:40:00,0.9333333333333333,207.33333333333334,0.0,0.0
2024-01-02 22:50:00,1.0166666666666666,209.66666666666666,0.0,0.0
2024-01-02 23:00:00,1.1,212.0,0.0,0.0
2024-01-02 23:10:00,0.9500000000000001,176.66666666666666,0.0,0.0
2024-01-02 23:20:00,0.8,141.33333333333331,0.0,0.0
2024-01-02 23:30:00,0.65,106.0,0.0,0.0
2024-01-02 23:40:00,0.5,70.66666666666666,0.0,0.0
2024-01-02 23:50:00,0.35,35.33333333333334,0.0,0.0
2024-01-03 00:00:00,0.2,0.0,0.0,0.0
2024-01-03 00:10:00,0.4,35.0,0.0,0.0
2024-01-03 00:20:00,0.6000000000000001,70.0,0.0,0.0
2024-01-03 00:30:00,0.8,105.00000000000001,0.0,0.0
2024-01-03 00:40:00,1.0,140.0,0.0,0.0
2024-01-03 00:50:00,1.2,175.00000000000003,0.0,0.0
2024-01-03 01:00:00,1.4,210.0,0.0,0.0
2024-01-03 01:10:00,1.3666666666666667,209.0,0.0,0.0
2024-01-03 01:20:00,1.3333333333333333,208.0,0.0,0.0
2024-01-03 01:30:00,1.2999999999999998,207.0,0.0,0.0
2024-01-03 01:40:00,1.2666666666666666,206.0,0.0,0.0
2024-01-03 01:50:00,1.2333333333333334,205.0,0.0,0.0
2024-01-03 02:00:00,1.2,204.0,0.0,0.0
2024-01-03 02:10:00,1.2333333333333334,203.16666666666666,0.0,0.0
2024-01-03 02:20:00,1.2666666666666666,202.33333333333334,0.0,0.0
2024-01-03 02:30:00,1.2999999999999998,201.5,0.0,0.0
2024-01-03 02:40:00,1.3333333333333333,200.66666666666666,0.0,0.0
2024-01-03 02:50:00,1.3666666666666667,199.83333333333334,0.0,0.0
2024-01-03 03:00:00,1.4,199.0,0.0,0.0
2024-01-03 03:10:00,1.2999999999999998,204.33333333333334,0.0,0.0
2024-01-03 03:20:00,1.2,209.66666666666666,0.0,0.0
2024-01-03 03:30:00,1.1,215.0,0.0,0.0
2024-01-03 03:40:00,1.0,220.33333333333334,0.0,0.0
2024-01-03 03:50:00,0.9,225.66666666666666,0.0,0.0
2024-01-03 04:00:00,0.8,231.0,0.0,0.0
2024-01-03 04:10:00,0.8,233.16666666666666,0.0,0.0
2024-01-03 04:20:00,0.8,235.33333333333334,0.0,0.0
2024-01-03 04:30:00,0.8,237.5,0.0,0.0
2024-01-03 04:40:00,0.8,239.66666666666666,0.0,0.0
2024-01-03 04:50:00,0.8,241.83333333333334,0.0,0.0
2024-01-03 05:00:00,0.8,244.0,0.0,0.0
2024-01-03 05:10:00,0.9333333333333333,243.0,0.0,0.0
2024-01-03 05:20:00,1.0666666666666669,242.0,0.0,0.0
2024-01-03 05:30:00,1.2000000000000002,241.0,0.0,0.0
2024-01-03 05:40:00,1.3333333333333335,240.0,0.0,0.0
2024-01-03 05:50:00,1.4666666666666668,239.0,0.0,0.0
2024-01-03 06:00:00,1.6,238.0,0.0,0.0
2024-01-03 06:10:00,1.5166666666666668,235.33333333333334,0.0,0.0
2024-01-03 06:20:00,1.4333333333333333,232.66666666666666,0.0,0.0
2024-01-03 06:30:00,1.35,230.0,0.0,0.0
2024-01-03 06:40:00,1.2666666666666666,227.33333333333334,0.0,0.0
2024-01-03 06:50:00,1.1833333333333333,224.66666666666666,0.0,0.0
2024-01-03 07:00:00,1.1,222.0,0.0,0.0
2024-01-03 07:10:00,1.2666666666666668,217.66666666666666,0.0,0.01666666666666667
2024-01-03 07:20:00,1.4333333333333336,213.33333333333334,0.0,0.03333333333333334
2024-01-03 07:30:00,1.6,209.0,0.0,0.05
2024-01-03 07:40:00,1.7666666666666668,204.66666666666666,0.0,0.06666666666666668
2024-01-03 07:50:00,1.9333333333333336,200.33333333333334,0.0,0.08333333333333334
2024-01-03 08:00:00,2.1,196.0,0.0,0.1
2024-01-03 08:10:00,2.0,198.33333333333334,0.0,0.16666666666666669
2024-01-03 08:20:00,1.9000000000000001,200.66666666666666,0.0,0.23333333333333336
2024-01-03 08:30:00,1.8,203.0,0.0,0.30000000000000004
2024-01-03 08:40:00,1.7,205.33333333333334,0.0,0.3666666666666667
2024-01-03 08:50:00,1.6,207.66666666666666,0.0,0.43333333333333335
2024-01-03 09:00:00,1.5,210.0,0.0,0.5
2024-01-03 09:10:00,1.6666666666666667,218.0,0.0,0.65
2024-01-03 09:20:00,1.8333333333333335,226.0,0.0,0.8
2024-01-03 09:30:00,2.0,234.0,0.0,0.95
2024-01-03 09:40:00,2.166666666666667,242.0,0.0,1.1
2024-01-03 09:50:00,2.3333333333333335,250.0,0.0,1.25
2024-01-03 10:00:00,2.5,258.0,0.0,1.4
2024-01-03 10:10:00,2.4,250.16666666666666,0.0,1.4166666666666665
2024-01-03 10:20:00,2.3,242.33333333333334,0.0,1.4333333333333333
2024-01-03 10:30:00,2.2,234.5,0.0,1.45
2024-01-03 10:40:00,2.1,226.66666666666666,0.0,1.4666666666666666
2024-01-03 10:50:00,2.0,218.83333333333331,0.0,1.4833333333333334
2024-01-03 11:00:00,1.9,211.0,0.0,1.5
2024-01-03 11:10:00,2.0,188.0,0.0,1.4333333333333333
2024-01-03 11:20:00,2.1,165.0,0.0,1.3666666666666667
2024-01-03 11:30:00,2.2,142.0,0.0,1.3
2024-01-03 11:40:00,2.3,119.00000000000001,0.0,1.2333333333333334
2024-01-03 11:50:00,2.4,96.00000000000001,0.0,1.1666666666666667
2024-01-03 12:00:00,2.5,73.0,0.0,1.1
2024-01-03 12:10:00,2.9833333333333334,71.66666666666667,0.0,0.9666666666666668
2024-01-03 12:20:00,3.466666666666667,70.33333333333333,0.0,0.8333333333333334
2024-01-03 12:30:00,3.95,69.0,0.0,0.7000000000000001
2024-01-03 12:40:00,4.433333333333334,67.66666666666667,0.0,0.5666666666666667
2024-01-03 12:50:00,4.916666666666667,66.33333333333333,0.0,0.43333333333333335
2024-01-03 13:00:00,5.4,65.0,0.0,0.3
2024-01-03 13:10:00,5.466666666666667,114.16666666666667,0.0,0.26666666666666666
2024-01-03 13:20:00,5.533333333333333,163.33333333333334,0.0,0.23333333333333334
2024-01-03 13:30:00,5.6,212.5,0.0,0.2
2024-01-03 13:40:00,5.666666666666667,261.6666666666667,0.0,0.16666666666666669
2024-01-03 13:50:00,5.733333333333333,310.83333333333337,0.0,0.13333333333333333
2024-01-03 14:00:00,5.8,360.0,0.0,0.1
2024-01-03 14:10:00,5.866666666666666,309.3333333333333,0.0,0.1
2024-01-03 14:20:00,5.933333333333334,258.6666666666667,0.0,0.1
2024-01-03 14:30:00,6.0,208.0,0.0,0.1
2024-01-03 14:40:00,6.066666666666666,157.33333333333334,0.0,0.1
2024-01-03 14:50:00,6.133333333333334,106.66666666666669,0.0,0.1
2024-01-03 15:00:00,6.2,56.0,0.0,0.1
2024-01-03 15:10:00,6.183333333333334,49.833333333333336,0.0,0.08333333333333334
2024-01-03 15:20:00,6.166666666666667,43.66666666666667,0.0,0.06666666666666667
2024-01-03 15:30:00,6.15,37.5,0.0,0.05
2024-01-03 15:40:00,6.133333333333333,31.333333333333336,0.0,0.033333333333333326
2024-01-03 15:50:00,6.116666666666666,25.166666666666668,0.0,0.016666666666666663
2024-01-03 16:00:00,6.1,19.0,0.0,0.0
2024-01-03 16:10:00,5.916666666666666,21.666666666666668,0.0,0.0
2024-01-03 16:20:00,5.733333333333333,24.333333333333336,0.0,0.0
2024-01-03 16:30:00,5.55,27.0,0.0,0.0
2024-01-03 16:40:00,5.366666666666666,29.666666666666668,0.0,0.0
2024-01-03 16:50:00,5.183333333333334,32.333333333333336,0.0,0.0
2024-01-03 17:00:00,5.0,35.0,0.0,0.0
2024-01-03 17:10:00,5.1,35.0,0.0,0.0
2024-01-03 17:20:00,5.2,35.0,0.0,0.0
2024-01-03 17:30:00,5.3,35.0,0.0,0.0
2024-01-03 17:40:00,5.3999999999999995,35.0,0.0,0.0
2024-01-03 17:50:00,5.5,35.0,0.0,0.0
2024-01-03 18:00:00,5.6,35.0,0.0,0.0
2024-01-03 18:10:00,5.483333333333333,30.666666666666668,0.0,0.0
2024-01-03 18:20:00,5.366666666666666,26.333333333333336,0.0,0.0
2024-01-03 18:30:00,5.25,22.0,0.0,0.0
2024-01-03 18:40:00,5.133333333333334,17.666666666666668,0.0,0.0
2024-01-03 18:50:00,5.016666666666667,13.333333333333332,0.0,0.0
2024-01-03 19:00:00,4.9,9.0,0.0,0.0
2024-01-03 19:10:00,4.783333333333333,18.0,0.0,0.0
2024-01-03 19:20:00,4.666666666666667,27.0,0.0,0.0
2024-01-03 19:30:00,4.550000000000001,36.0,0.0,0.0
2024-01-03 19:40:00,4.433333333333334,45.0,0.0,0.0
2024-01-03 19:50:00,4.316666666666666,54.0,0.0,0.0
2024-01-03 20:00:00,4.2,63.0,0.0,0.0
2024-01-03 20:10:00,4.5,56.833333333333336,0.0,0.0
2024-01-03 20:20:00,4.8,50.66666666666667,0.0,0.0
2024-01-03 20:30:00,5.1000000000000005,44.5,0.0,0.0
2024-01-03 20:40:00,5.4,38.333333333333336,0.0,0.0
